date,direction,tier,gap_pct,iv_daily,exit_reason,exit_bar,entry_fill,exit_fill,contracts,risk_cap,gross_pnl,commission,slippage,net_pnl,return_pct,portfolio_before,portfolio_after,peak_gamma,capped
2022-07-21,put,2,0.0016557410285869066,0.26511367608430214,HARD_STOP,23,3.0290641777945764,1.8113868522380396,6,2000.0,-730.6063953339221,3.9000000000000004,103.00741088740905,-734.5063953339221,-0.3672531976669611,100000.0,99265.49360466607,0.08481742774670695,False
2022-07-26,call,2,-0.00664825611128154,0.2500881841025787,HARD_STOP,8,3.084413979063894,1.8635096355258427,6,1985.3098720933215,-732.5426061228308,3.9000000000000004,113.12514645001048,-736.4426061228307,-0.3709459246008391,99265.49360466607,98529.05099854324,0.06605318626584,False
2022-07-29,put,2,0.0055884395357296305,0.2708996964329472,HARD_STOP,6,2.8843990042521934,1.5067476711413073,6,1970.5810199708649,-826.5907998665316,3.9000000000000004,108.12682927845616,-830.4907998665316,-0.42144463559220235,98529.05099854324,97698.56019867671,0.055589856677694345,False
2022-08-01,call,2,-0.005326404676843087,0.2673004854911089,TIME_STOP,36,2.966209190797104,3.5354143295507403,6,1953.9712039735343,341.5230832521818,3.9000000000000004,160.62698756306554,337.6230832521818,0.17278815704428097,97698.56019867671,98036.1832819289,0.07335779480315814,False
2022-08-02,call,2,-0.007310891603847154,0.2682342241494384,GAMMA_PEAK,34,2.7945784916736525,4.927160447009713,7,1960.723665638578,1492.8073687352419,4.55,237.49252612940975,1488.257368735242,0.7590347353973202,98036.1832819289,99524.44065066414,0.07865399422164111,False
2022-08-03,put,2,0.0055057827007655895,0.2660045824112171,HARD_STOP,1,2.914402126819922,1.790099187196605,6,1990.4888130132829,-674.5817637739902,3.9000000000000004,110.59088423743741,-678.4817637739902,-0.34086188243724763,99524.44065066414,98845.95888689015,0.05538841727618822,False
2022-08-08,put,2,0.002705024981701193,0.27480086075357874,HARD_STOP,2,3.1331723887004714,1.6581240804935855,6,1976.919177737803,-885.0289849241316,3.9000000000000004,112.57192493273554,-888.9289849241316,-0.44965368080516915,98845.95888689015,97957.02990196602,0.055259081033391715,False
2022-08-09,call,2,-0.006226252434624313,0.25791164337595984,HARD_STOP,4,2.8392231800515453,1.6787183558115677,6,1959.1405980393204,-696.3028945439866,3.9000000000000004,105.04659108418286,-700.2028945439865,-0.3574030854369204,97957.02990196602,97256.82700742203,0.05848940077339451,False
2022-08-11,put,2,0.00750911147417382,0.2704746714595964,HARD_STOP,8,2.895325425405428,1.7165252525398316,6,1945.1365401484406,-707.2801037193578,3.9000000000000004,107.2097748764655,-711.1801037193578,-0.36561963082811916,97256.82700742203,96545.64690370268,0.05814583937008804,False
2022-08-12,put,2,0.006603684160636908,0.27371269896646067,HARD_STOP,9,2.998035674469112,1.807438305444097,6,1930.9129380740537,-714.3584214150089,3.9000000000000004,110.92406475802727,-718.2584214150089,-0.3719786673196254,96545.64690370268,95827.38848228767,0.059613817631596316,False
2022-08-17,call,2,-0.009891836923361312,0.25615399494729196,HARD_STOP,12,3.0695053446001035,1.8873657081995663,6,1916.5477696457535,-709.2837818403224,3.9000000000000004,107.39034879536696,-713.1837818403224,-0.3721189699185761,95827.38848228767,95114.20470044734,0.06658298558906817,False
2022-08-19,call,2,-0.009516108968777219,0.25681605099130117,HARD_STOP,4,3.2159023263827207,1.8339970238787937,5,1902.2840940089468,-690.9526512519635,3.25,98.13522638260409,-694.2026512519635,-0.3649311127808329,95114.20470044734,94420.00204919538,0.05560525427875831,False
2022-08-25,put,2,0.005720972565336078,0.22459837860407683,HARD_STOP,9,3.036380544810942,1.8914217434850706,6,1888.4000409839075,-686.9752807955228,3.9000000000000004,110.07195819655404,-690.8752807955228,-0.36585218481331855,94420.00204919538,93729.12676839986,0.06333667680041515,False
2022-08-29,call,2,-0.009592326139088713,0.26828990842704514,HARD_STOP,16,2.985452652714015,1.7786312004880442,6,1874.5825353679973,-724.0928713355823,3.9000000000000004,113.89720163182587,-727.9928713355823,-0.38834932983768083,93729.12676839986,93001.13389706428,0.06674076984773775,False
2022-08-30,put,2,0.006055101422948873,0.27002013038101097,GAMMA_PEAK,15,2.9916087438173635,6.824550189127166,6,1860.0226779412858,2299.764867185881,3.9000000000000004,323.81404386197926,2295.864867185881,1.2343209007144982,93001.13389706428,95296.99876425017,0.05588764594675476,False
2022-09-01,call,2,-0.009067889405967814,0.24996794173625025,HARD_STOP,8,2.4811482934325677,1.4566267667709745,7,1905.9399752850034,-717.1650686631152,4.55,104.70863656802003,-721.7150686631152,-0.37866621091002306,95296.99876425017,94575.28369558704,0.0689047525183821,False
2022-09-02,put,2,0.00954009232347417,0.24862091391604,HARD_STOP,12,2.466460570572862,1.5392280437887458,7,1891.5056739117408,-649.0627687488814,4.55,101.52937381466555,-653.6127687488813,-0.34555157711854656,94575.28369558704,93921.67092683817,0.0742809982410496,False
2022-09-06,put,2,0.0014567652873643505,0.25096924613073845,TIME_STOP,36,2.8167617318937164,2.7847241815917267,6,1878.4334185367634,-19.222530181193775,3.9000000000000004,128.0867179101314,-23.122530181193774,-0.0123094755198752,93921.67092683817,93898.54839665697,0.09906248471055608,False
2022-09-07,put,2,0.0016073799706477724,0.2511768050655433,HARD_STOP,3,2.7895425153812488,1.634752769701559,6,1877.9709679331395,-692.873847407814,3.9000000000000004,99.3444753870628,-696.773847407814,-0.37102482376214285,93898.54839665697,93201.77454924917,0.06529391062658466,False
2022-09-08,call,2,-0.00815263933134654,0.2639687453013836,HARD_STOP,32,2.3822434683118177,1.3501323061898194,7,1864.0354909849834,-722.4778134853988,4.55,90.18492467941533,-727.0278134853987,-0.39002895438499763,93201.77454924917,92474.74673576377,0.10534305953770093,False
2022-09-09,put,2,0.007871064467766125,0.24049395729891512,HARD_STOP,5,2.802118299332968,1.5721898611711445,6,1849.4949347152753,-737.957062897094,3.9000000000000004,99.458533186389,-741.857062897094,-0.40111332503395086,92474.74673576377,91732.88967286667,0.06196247124420487,False
2022-09-12,put,2,0.004937118457484132,0.256496295321338,HARD_STOP,5,2.597188601865213,1.3818353163016326,7,1834.6577934573336,-850.7472998945061,4.55,110.81731383550562,-855.2972998945061,-0.46618900971321475,91732.88967286667,90877.59237297217,0.058537629347901396,False
2022-09-14,put,2,0.0038700230109476805,0.30909034960469783,HARD_STOP,16,3.2248641103559263,1.7042407297377522,5,1817.5518474594435,-760.311690309087,3.25,98.09412157455378,-763.561690309087,-0.4201044891106607,90877.59237297217,90114.03068266308,0.06691601627635606,False
2022-09-15,call,2,-0.006780364617566609,0.3128791116899729,HARD_STOP,15,3.2387258468558695,1.8916579144379486,5,1802.2806136532618,-673.5339662089605,3.25,101.50993560740639,-676.7839662089605,-0.37551531159018836,90114.03068266308,89437.24671645413,0.06618911574607894,False
2022-09-16,call,2,-0.011647137478447525,0.31481318246933243,HARD_STOP,5,2.861847745911538,1.7053238491364844,6,1788.7449343290828,-693.9143380650321,3.9000000000000004,114.45794217598713,-697.8143380650321,-0.3901139422802985,89437.24671645413,88739.4323783891,0.05801529317812049,False
2022-09-19,call,2,-0.007011331444759071,0.31321366856245736,TIME_STOP,36,3.1116422814307443,2.764156404783111,5,1774.7886475677822,-173.7429383238167,3.25,117.96884906656135,-176.9929383238167,-0.09972620602817837,88739.4323783891,88562.43944006528,0.08707061589817096,False
2022-09-20,call,2,-0.008799915857378224,0.31444845522426734,TIME_STOP,36,3.3270340831367915,2.2390995309855275,5,1771.2487888013056,-543.967276075632,3.25,109.1370351083736,-547.217276075632,-0.30894433324974174,88562.43944006528,88015.22216398965,0.09195621148875942,False
2022-09-21,put,2,0.003322611431197192,0.30440225262324355,HARD_STOP,24,3.2332731139021558,1.9909189620225713,5,1760.3044432797928,-621.1770759397922,3.25,99.55118838485933,-624.4270759397922,-0.35472675100243567,88015.22216398965,87390.79508804985,0.07945318593694146,False
2022-09-22,call,2,-0.005507757658663125,0.30829727483490227,HARD_STOP,10,2.956625199132168,1.7234187009355482,5,1747.8159017609971,-616.6032490983099,3.25,93.92590502998243,-619.8532490983099,-0.35464447283823314,87390.79508804985,86770.94183895155,0.06486346749713862,False
2022-09-23,call,2,-0.008527696793002824,0.30773893704553734,HARD_STOP,3,2.7509672168934722,1.6357029709388946,6,1735.418836779031,-669.1585475727467,3.9000000000000004,111.94718209260671,-673.0585475727466,-0.3878363731616257,86770.94183895155,86097.8832913788,0.05758578556357693,False
2022-09-30,call,2,-0.003938336896590568,0.29368708094346035,TIME_STOP,36,2.658747574479305,2.092430815150868,6,1721.9576658275762,-339.79005559706223,3.9000000000000004,105.75143863750753,-343.6900555970622,-0.19959262786630944,86097.8832913788,85754.19323578174,0.10347930921930572,False
2022-10-03,put,2,0.005758962623951148,0.2960005914653561,HARD_STOP,6,2.6821864933416726,1.632131358743314,6,1715.083864715635,-630.0330807590152,3.9000000000000004,103.70300669949674,-633.9330807590152,-0.3696222055381081,85754.19323578174,85120.26015502273,0.06562869396580147,False
2022-10-11,call,2,-0.005598159509202593,0.32385425790953565,HARD_STOP,5,2.9058183863837597,1.5073366253192624,5,1702.4052031004546,-699.2408805322486,3.25,99.54596695591988,-702.4908805322486,-0.4126461075499876,85120.26015502273,84417.76927449048,0.05663799855982731,False
2022-10-12,put,2,0.0014742396027312052,0.2687338469294509,HARD_STOP,20,2.7201130204818202,1.621080996177202,6,1688.3553854898096,-659.419214582771,3.9000000000000004,105.85959711213113,-663.319214582771,-0.39287890469241177,84417.76927449048,83754.4500599077,0.07687558096252961,False
2022-10-14,put,2,0.009341180937915243,0.2795315322728038,GAMMA_PEAK,10,2.9864385398896798,6.985500303875242,5,1675.089001198154,1999.5308819927814,3.25,307.0009331127481,1996.2808819927814,1.1917461583025655,83754.4500599077,85750.73094190049,0.05388290024172069,False
2022-10-19,call,2,-0.007323668594606733,0.32343794047290697,TIME_STOP,36,2.7455876139222037,2.001997177307197,6,1715.0146188380097,-446.1542619690039,3.9000000000000004,110.57409184487774,-450.0542619690039,-0.2624200732900653,85750.73094190049,85300.67667993148,0.09886434593808355,False
2022-10-20,call,2,-0.004298318377196453,0.3184480488699545,TIME_STOP,36,3.115321402010826,2.897376091467905,5,1706.0135335986297,-108.9726552714605,3.25,125.21686724852788,-112.2226552714605,-0.06578063600394796,85300.67667993148,85188.45402466002,0.0843703759892568,False
2022-10-21,call,2,-0.003793051130329237,0.31661313735797314,GAMMA_PEAK,30,2.9662850617731022,4.888307245338864,5,1703.7690804932006,961.011091782881,3.25,192.8717392956667,957.761091782881,0.5621425478067907,85188.45402466002,86146.21511644291,0.0779507239800063,False
2022-10-25,put,2,0.003627968337730904,0.3265135109093779,HARD_STOP,3,2.8811078313043517,1.3891926841592404,5,1722.9243023288582,-745.9575735725556,3.25,96.71085058922046,-749.2075735725556,-0.4348464831332751,86146.21511644291,85397.00754287036,0.05317567773061967,False
2022-10-27,call,2,-0.003598971722365105,0.338386948541667,HARD_STOP,3,3.1323053237553853,1.8598115548908036,5,1707.9401508574072,-636.2468844322908,3.25,109.90582291122486,-639.4968844322908,-0.3744258158643647,85397.00754287036,84757.51065843807,0.05413689866640725,False
2022-10-31,call,2,-0.00830944519031882,0.34076567331806445,HARD_STOP,7,3.305494458350174,1.9146271712801533,5,1695.1502131687614,-695.4336435350104,3.25,115.22617275186676,-698.6836435350104,-0.41216621282721255,84757.51065843807,84058.82701490306,0.05506379040744388,False
2022-11-03,call,2,-0.010487092808850716,0.3400679516907394,HARD_STOP,4,3.170961753519273,1.8947095608220939,5,1681.1765402980611,-638.1260963485895,3.25,115.53902797102134,-641.3760963485895,-0.3815043102105612,84058.82701490306,83417.45091855447,0.05399993380945677,False
2022-11-07,put,2,0.0042412091301664324,0.32463901718626925,HARD_STOP,21,3.1058337261952955,1.8779511951021166,5,1668.3490183710894,-613.9412655465895,3.25,102.82544024702722,-617.1912655465895,-0.36994133646519056,83417.45091855447,82800.25965300789,0.07272805265630305,False
2022-11-08,put,2,0.0059099401380257426,0.3249011338300589,HARD_STOP,17,2.985458931845698,1.681666032009874,5,1656.0051930601578,-651.8964499179119,3.25,96.08276563738227,-655.1464499179119,-0.39561859628426443,82800.25965300789,82145.11320308998,0.06965118827306958,False
2022-11-09,call,2,-0.006474329850068073,0.32252079773789183,HARD_STOP,10,3.2587521058126483,2.0173837149949105,5,1642.9022640617995,-620.6841954088688,3.25,111.57688991649772,-623.9341954088688,-0.3797756014203161,82145.11320308998,81521.1790076811,0.06226186051513195,False
2022-11-14,call,2,-0.007228915662650473,0.39730918732932763,HARD_STOP,6,3.836336797462851,2.3586267538003813,4,1630.423580153622,-591.0840174649879,2.6,121.55048193415058,-593.684017464988,-0.3641286992482345,81521.1790076811,80927.49499021612,0.045780270964771864,False
2022-11-16,call,2,-0.007616092521420348,0.3876360097357558,HARD_STOP,11,4.240226348367163,2.537248584077325,3,1618.5498998043224,-510.8933292869515,1.9500000000000002,96.09483619231077,-512.8433292869515,-0.3168535794595846,80927.49499021612,80414.65166092917,0.04993244276001216,False
2022-11-18,put,2,0.010711854691362481,0.39072516061840074,TIME_STOP,36,3.853839763011506,5.098271236316151,4,1608.2930332185836,497.77258932185794,2.6,187.87136467111588,495.1725893218579,0.3078870448943609,80414.65166092917,80909.82425025103,0.05809003170933203,False
2022-11-21,call,2,-0.004908459030489787,0.38245883691769106,HARD_STOP,13,3.8218293030465564,2.3671364231504994,4,1618.1964850050206,-581.8771519584228,2.6,108.80836745828296,-584.4771519584228,-0.36119047184595104,80909.82425025103,80325.34709829261,0.057367902079493494,False
2022-11-22,put,2,0.003439785647041743,0.3834117333228492,HARD_STOP,19,3.6102864110015567,2.203615527643668,4,1606.506941965852,-562.6683533431554,2.6,99.31535708981247,-565.2683533431555,-0.3518617558237547,80325.34709829261,79760.07874494945,0.0623050930047767,False
